Site,Frequency,ReZxxCal,ImZxxCal,ReZxyCal,ImZxyCal,ReZyxCal,ImZyxCal,ReZyyCal,ImZyyCal,ReZxxObs,ImZxxObs,ReZxyObs,ImZxyObs,ReZyxObs,ImZyxObs,ReZyyObs,ImZyyObs,ReZxxErr,ImZxxErr,ReZxyErr,ImZxyErr,ReZyxErr,ImZyxErr,ReZyyErr,ImZyyErr,
3,2.511800e+002,2.694822e-002,-1.720639e-002,2.076723e-001,-2.095594e-001,-1.741955e-001,2.055207e-001,-4.670436e-002,3.514785e-002,1.678900e-002,-3.867600e-002,2.057100e-001,-2.104500e-001,-1.654800e-001,2.108100e-001,-7.378900e-002,1.839000e-002,1.670900e-002,1.670900e-002,1.404200e-002,1.404200e-002,1.404200e-002,1.404200e-002,2.141400e-002,2.141400e-002,
3,3.981000e+002,2.992039e-002,-1.857108e-002,2.563902e-001,-2.674424e-001,-2.254680e-001,2.630904e-001,-5.408638e-002,4.510307e-002,3.150000e-002,-4.097100e-002,2.486500e-001,-2.599900e-001,-2.148500e-001,2.697500e-001,-7.511800e-002,9.860600e-003,2.045300e-002,2.045300e-002,1.761100e-002,1.761100e-002,1.761100e-002,1.761100e-002,2.424600e-002,2.424600e-002,
3,3.981000e+002,2.919160e-002,-1.834485e-002,2.566438e-001,-2.695733e-001,-2.243298e-001,2.641235e-001,-5.340841e-002,4.438315e-002,3.150000e-002,-4.097100e-002,2.486500e-001,-2.599900e-001,-2.148500e-001,2.697500e-001,-7.511800e-002,9.860600e-003,2.045300e-002,2.045300e-002,1.761100e-002,1.761100e-002,1.761100e-002,1.761100e-002,2.424600e-002,2.424600e-002,
3,6.309500e+002,3.224160e-002,-2.285668e-002,3.187702e-001,-3.469686e-001,-2.884548e-001,3.374451e-001,-6.359802e-002,5.902309e-002,4.301600e-002,-4.589600e-002,3.008300e-001,-3.340600e-001,-2.858900e-001,3.461800e-001,-7.458200e-002,5.026700e-003,2.522400e-002,2.522400e-002,2.246300e-002,2.246300e-002,2.246300e-002,2.246300e-002,2.747900e-002,2.747900e-002,
3,6.309500e+002,3.125984e-002,-2.328936e-002,3.199612e-001,-3.489672e-001,-2.871542e-001,3.397613e-001,-6.266132e-002,5.874267e-002,4.301600e-002,-4.589600e-002,3.008300e-001,-3.340600e-001,-2.858900e-001,3.461800e-001,-7.458200e-002,5.026700e-003,2.522400e-002,2.522400e-002,2.246300e-002,2.246300e-002,2.246300e-002,2.246300e-002,2.747900e-002,2.747900e-002,
3,1.000000e+003,3.593950e-002,-3.080394e-002,3.991698e-001,-4.512385e-001,-3.667222e-001,4.350071e-001,-7.714499e-002,7.800138e-002,5.053200e-002,-3.577800e-002,3.666000e-001,-4.391700e-001,-3.846200e-001,4.493700e-001,-7.035600e-002,1.508300e-003,2.823000e-002,2.823000e-002,2.908500e-002,2.908500e-002,2.908500e-002,2.908500e-002,3.060300e-002,3.060300e-002,
3,1.000000e+003,3.527475e-002,-3.190784e-002,4.010016e-001,-4.527428e-001,-3.655747e-001,4.392219e-001,-7.642631e-002,7.804512e-002,5.053200e-002,-3.577800e-002,3.666000e-001,-4.391700e-001,-3.846200e-001,4.493700e-001,-7.035600e-002,1.508300e-003,2.823000e-002,2.823000e-002,2.908500e-002,2.908500e-002,2.908500e-002,2.908500e-002,3.060300e-002,3.060300e-002,
4,3.981000e-002,-3.201554e-004,3.455974e-004,1.343659e-002,-4.301628e-003,-3.419246e-003,3.795572e-003,-3.457504e-004,3.170327e-004,-2.803100e-003,5.075400e-005,1.333200e-002,-4.345700e-003,-3.925000e-003,4.264400e-003,-7.114100e-004,1.233500e-004,9.405000e-004,9.405000e-004,5.309300e-004,5.309300e-004,1.082600e-003,1.082600e-003,3.068500e-004,3.068500e-004,
4,6.309000e-002,-4.596156e-004,4.026411e-004,1.435943e-002,-4.556884e-003,-4.530530e-003,5.075217e-003,-4.726358e-004,3.733276e-004,-2.068000e-003,1.089800e-003,1.502900e-002,-3.107600e-003,-5.217500e-003,4.742000e-003,-1.321300e-003,-7.317100e-004,8.984200e-004,8.984200e-004,6.845700e-004,6.845700e-004,1.339500e-003,1.339500e-003,4.894800e-004,4.894800e-004,
4,3.981000e-001,-7.898108e-004,6.533495e-004,1.958636e-002,-8.471322e-003,-1.243897e-002,1.114206e-002,-6.303179e-004,8.679211e-004,-2.798600e-003,5.856800e-005,1.879400e-002,-7.278400e-003,-1.441800e-002,1.215200e-002,1.329000e-004,1.676600e-003,1.126700e-003,1.126700e-003,1.584700e-003,1.584700e-003,1.421900e-003,1.421900e-003,8.447200e-004,8.447200e-004,
4,6.309500e-001,-1.083120e-003,7.945661e-004,2.148535e-002,-1.069900e-002,-1.507868e-002,1.366481e-002,-8.385078e-004,1.346348e-003,-3.542900e-003,5.389500e-005,2.088500e-002,-9.176900e-003,-1.695100e-002,1.504200e-002,5.465400e-004,1.588600e-003,1.348600e-003,1.348600e-003,1.390900e-003,1.390900e-003,1.905800e-003,1.905800e-003,9.255400e-004,9.255400e-004,
4,1.000000e+000,-1.348559e-003,7.556120e-004,2.395435e-002,-1.385914e-002,-1.815124e-002,1.725364e-002,-1.281052e-003,1.951524e-003,-2.664000e-003,-3.583700e-005,2.414200e-002,-1.304500e-002,-1.966900e-002,1.863800e-002,-2.146600e-004,2.211100e-003,1.282600e-003,1.282600e-003,1.363400e-003,1.363400e-003,1.363400e-003,1.363400e-003,1.163800e-003,1.163800e-003,
4,2.511800e+000,-8.216656e-004,9.953616e-004,3.221373e-002,-2.322709e-002,-2.773065e-002,2.906248e-002,-3.514332e-003,3.112037e-003,-1.061100e-003,1.749600e-003,3.300700e-002,-2.499500e-002,-2.859600e-002,2.968300e-002,-3.729300e-003,3.721400e-003,1.380700e-003,1.380700e-003,2.065500e-003,2.065500e-003,2.065500e-003,2.065500e-003,2.210400e-003,2.210400e-003,
4,3.981000e+000,-3.494741e-004,2.357906e-003,3.823271e-002,-2.934785e-002,-3.520872e-002,3.733660e-002,-5.566701e-003,2.912316e-003,-1.247300e-003,3.293900e-003,3.915200e-002,-3.079900e-002,-3.629600e-002,3.734500e-002,-6.506400e-003,3.542700e-003,1.986900e-003,1.986900e-003,2.546700e-003,2.546700e-003,2.546700e-003,2.546700e-003,2.946300e-003,2.946300e-003,
4,6.309500e+000,-8.130140e-004,4.639715e-003,4.534482e-002,-3.699695e-002,-4.450892e-002,4.748151e-002,-7.900654e-003,1.310918e-003,-2.033600e-003,5.165500e-003,4.698600e-002,-3.849200e-002,-4.746700e-002,4.575800e-002,-9.059700e-003,1.193400e-003,2.754400e-003,2.754400e-003,3.164100e-003,3.164100e-003,3.164100e-003,3.164100e-003,3.681800e-003,3.681800e-003,
4,6.309500e+000,-1.872592e-003,4.713603e-003,4.573161e-002,-3.702838e-002,-4.535181e-002,4.730759e-002,-8.460284e-003,9.881234e-004,-2.033600e-003,5.165500e-003,4.698600e-002,-3.849200e-002,-4.746700e-002,4.575800e-002,-9.059700e-003,1.193400e-003,2.754400e-003,2.754400e-003,3.164100e-003,3.164100e-003,3.164100e-003,3.164100e-003,3.681800e-003,3.681800e-003,
4,1.000000e+001,-2.400705e-003,7.003114e-003,5.376254e-002,-4.717439e-002,-5.565237e-002,6.054872e-002,-9.629348e-003,-2.065239e-003,-4.629300e-003,6.725600e-003,5.487900e-002,-4.719700e-002,-5.922600e-002,5.713000e-002,-1.102900e-002,-2.652000e-003,3.646600e-003,3.646600e-003,3.858900e-003,3.858900e-003,3.858900e-003,3.858900e-003,4.582800e-003,4.582800e-003,
4,1.000000e+001,-3.542590e-003,6.559839e-003,5.405386e-002,-4.707808e-002,-5.662991e-002,5.995615e-002,-1.009573e-002,-2.629350e-003,-4.629300e-003,6.725600e-003,5.487900e-002,-4.719700e-002,-5.922600e-002,5.713000e-002,-1.102900e-002,-2.652000e-003,3.646600e-003,3.646600e-003,3.858900e-003,3.858900e-003,3.858900e-003,3.858900e-003,4.582800e-003,4.582800e-003,
4,1.584800e+001,-4.511276e-003,9.347957e-003,6.399026e-002,-6.107268e-002,-6.911985e-002,7.821789e-002,-1.002792e-002,-6.952912e-003,-8.026500e-003,6.254700e-003,6.337600e-002,-6.080600e-002,-7.082000e-002,7.158300e-002,-1.167400e-002,-8.112000e-003,4.484300e-003,4.484300e-003,4.702100e-003,4.702100e-003,4.702100e-003,4.702100e-003,5.675100e-003,5.675100e-003,
4,1.584800e+001,-5.462184e-003,8.498734e-003,6.412026e-002,-6.099060e-002,-7.003548e-002,7.693250e-002,-1.040556e-002,-7.780971e-003,-8.026500e-003,6.254700e-003,6.337600e-002,-6.080600e-002,-7.082000e-002,7.158300e-002,-1.167400e-002,-8.112000e-003,4.484300e-003,4.484300e-003,4.702100e-003,4.702100e-003,4.702100e-003,4.702100e-003,5.675100e-003,5.675100e-003,
4,2.511800e+001,-8.261745e-003,1.086794e-002,7.676294e-002,-8.035440e-002,-8.667121e-002,1.005861e-001,-9.278374e-003,-1.454433e-002,-9.490300e-003,5.582700e-003,7.620800e-002,-7.993100e-002,-8.403700e-002,9.349300e-002,-9.878500e-003,-1.591000e-002,5.230600e-003,5.230600e-003,5.891400e-003,5.891400e-003,5.891400e-003,5.891400e-003,7.278000e-003,7.278000e-003,
4,2.511800e+001,-7.375223e-003,1.220415e-002,7.671223e-002,-8.028862e-002,-8.619340e-002,1.027929e-001,-8.995467e-003,-1.326385e-002,-9.490300e-003,5.582700e-003,7.620800e-002,-7.993100e-002,-8.403700e-002,9.349300e-002,-9.878500e-003,-1.591000e-002,5.230600e-003,5.230600e-003,5.891400e-003,5.891400e-003,5.891400e-003,5.891400e-003,7.278000e-003,7.278000e-003,
4,3.981000e+001,-1.154337e-002,1.499616e-002,9.289452e-002,-1.070837e-001,-1.093849e-001,1.366278e-001,-6.058033e-003,-2.158773e-002,-1.348700e-002,2.795300e-003,9.319900e-002,-1.103800e-001,-1.014300e-001,1.262500e-001,-5.974700e-003,-2.635600e-002,6.691000e-003,6.691000e-003,7.647900e-003,7.647900e-003,7.647900e-003,7.647900e-003,9.923400e-003,9.923400e-003,
4,3.981000e+001,-1.203811e-002,1.271312e-002,9.297071e-002,-1.073033e-001,-1.087934e-001,1.333784e-001,-6.021572e-003,-2.355317e-002,-1.348700e-002,2.795300e-003,9.319900e-002,-1.103800e-001,-1.014300e-001,1.262500e-001,-5.974700e-003,-2.635600e-002,6.691000e-003,6.691000e-003,7.647900e-003,7.647900e-003,7.647900e-003,7.647900e-003,9.923400e-003,9.923400e-003,
4,6.309500e+001,-1.602524e-002,1.713809e-002,1.140858e-001,-1.448088e-001,-1.417072e-001,1.813408e-001,9.393750e-005,-3.187824e-002,-1.455200e-002,7.500300e-003,1.166800e-001,-1.530900e-001,-1.312000e-001,1.801200e-001,1.563000e-003,-3.923800e-002,8.420300e-003,8.420300e-003,1.035500e-002,1.035500e-002,1.035500e-002,1.035500e-002,1.403200e-002,1.403200e-002,
4,6.309500e+001,-1.541950e-002,1.406093e-002,1.142114e-001,-1.451557e-001,-1.390369e-001,1.773708e-001,7.394099e-004,-3.457788e-002,-1.455200e-002,7.500300e-003,1.166800e-001,-1.530900e-001,-1.312000e-001,1.801200e-001,1.563000e-003,-3.923800e-002,8.420300e-003,8.420300e-003,1.035500e-002,1.035500e-002,1.035500e-002,1.035500e-002,1.403200e-002,1.403200e-002,
4,1.000000e+002,-1.990321e-002,2.004746e-002,1.433582e-001,-1.981842e-001,-1.853528e-001,2.388254e-001,9.917200e-003,-4.312753e-002,-1.564500e-002,1.503200e-002,1.442100e-001,-2.021900e-001,-1.669500e-001,2.399500e-001,1.203900e-002,-5.141500e-002,1.101100e-002,1.101100e-002,1.347200e-002,1.347200e-002,1.347200e-002,1.347200e-002,1.863600e-002,1.863600e-002,
4,1.000000e+002,-1.807468e-002,1.677300e-002,1.435011e-001,-1.986520e-001,-1.795633e-001,2.355244e-001,1.132942e-002,-4.662190e-002,-1.564500e-002,1.503200e-002,1.442100e-001,-2.021900e-001,-1.669500e-001,2.399500e-001,1.203900e-002,-5.141500e-002,1.101100e-002,1.101100e-002,1.347200e-002,1.347200e-002,1.347200e-002,1.347200e-002,1.863600e-002,1.863600e-002,
4,1.584800e+002,-2.455091e-002,2.540295e-002,1.865571e-001,-2.722215e-001,-2.428677e-001,3.135624e-001,2.298154e-002,-5.528760e-002,-1.908600e-002,2.604500e-002,1.858600e-001,-2.747000e-001,-2.239000e-001,3.272900e-001,2.941300e-002,-6.696300e-002,1.552300e-002,1.552300e-002,1.813300e-002,1.813300e-002,1.813300e-002,1.813300e-002,2.554500e-002,2.554500e-002,
4,1.584800e+002,-2.197937e-002,2.216667e-002,1.865431e-001,-2.728052e-001,-2.340201e-001,3.134749e-001,2.541928e-002,-5.977951e-002,-1.908600e-002,2.604500e-002,1.858600e-001,-2.747000e-001,-2.239000e-001,3.272900e-001,2.941300e-002,-6.696300e-002,1.552300e-002,1.552300e-002,1.813300e-002,1.813300e-002,1.813300e-002,1.813300e-002,2.554500e-002,2.554500e-002,
4,2.511800e+002,-3.226914e-002,3.262371e-002,2.513479e-001,-3.699416e-001,-3.208117e-001,4.113844e-001,3.983918e-002,-6.890872e-002,-2.855900e-002,4.363000e-002,2.389500e-001,-3.671900e-001,-3.005400e-001,4.324000e-001,5.328300e-002,-8.204000e-002,2.267200e-002,2.267200e-002,2.401500e-002,2.401500e-002,2.401500e-002,2.401500e-002,3.404500e-002,3.404500e-002,
4,2.511800e+002,-2.952812e-002,2.897415e-002,2.506248e-001,-3.709600e-001,-3.107938e-001,4.169309e-001,4.372944e-002,-7.452661e-002,-2.855900e-002,4.363000e-002,2.389500e-001,-3.671900e-001,-3.005400e-001,4.324000e-001,5.328300e-002,-8.204000e-002,2.267200e-002,2.267200e-002,2.401500e-002,2.401500e-002,2.401500e-002,2.401500e-002,3.404500e-002,3.404500e-002,
4,3.981000e+002,-4.350148e-002,3.950811e-002,3.437181e-001,-4.931864e-001,-4.279819e-001,5.344081e-001,6.142614e-002,-8.370688e-002,-3.454700e-002,6.783000e-002,3.126900e-001,-4.979500e-001,-4.156100e-001,5.719000e-001,8.663800e-002,-9.058700e-002,3.173400e-002,3.173400e-002,3.223700e-002,3.223700e-002,3.223700e-002,3.223700e-002,4.465300e-002,4.465300e-002,
4,3.981000e+002,-4.080492e-002,3.443293e-002,3.418432e-001,-4.959009e-001,-4.193686e-001,5.466219e-001,6.728830e-002,-9.049606e-002,-3.454700e-002,6.783000e-002,3.126900e-001,-4.979500e-001,-4.156100e-001,5.719000e-001,8.663800e-002,-9.058700e-002,3.173400e-002,3.173400e-002,3.223700e-002,3.223700e-002,3.223700e-002,3.223700e-002,4.465300e-002,4.465300e-002,
4,6.309500e+002,-5.390555e-002,3.718111e-002,4.658353e-001,-6.526859e-001,-5.633013e-001,7.026401e-001,9.697244e-002,-1.064866e-001,-6.002500e-002,8.709300e-002,4.080900e-001,-6.661500e-001,-5.690600e-001,7.186100e-001,1.194400e-001,-9.257300e-002,4.311900e-002,4.311900e-002,4.231100e-002,4.231100e-002,4.231100e-002,4.231100e-002,5.582600e-002,5.582600e-002,
4,6.309500e+002,-5.673335e-002,4.499277e-002,4.684246e-001,-6.465477e-001,-5.687906e-001,6.831779e-001,8.838780e-002,-9.874991e-002,-6.002500e-002,8.709300e-002,4.080900e-001,-6.661500e-001,-5.690600e-001,7.186100e-001,1.194400e-001,-9.257300e-002,4.311900e-002,4.311900e-002,4.231100e-002,4.231100e-002,4.231100e-002,4.231100e-002,5.582600e-002,5.582600e-002,
4,1.000000e+003,-7.084024e-002,4.956991e-002,6.309671e-001,-8.374139e-001,-7.440370e-001,8.643153e-001,1.201029e-001,-1.122839e-001,-8.173700e-002,-9.920500e-002,5.582600e-001,-8.756200e-001,-7.144200e-001,8.927700e-001,1.425000e-001,-7.932200e-002,5.480300e-002,5.480300e-002,5.448400e-002,5.448400e-002,5.448400e-002,5.448400e-002,6.477500e-002,6.477500e-002,
4,1.000000e+003,-6.726210e-002,3.722611e-002,6.284145e-001,-8.487475e-001,-7.431125e-001,8.926591e-001,1.319499e-001,-1.200398e-001,-8.173700e-002,-9.920500e-002,5.582600e-001,-8.756200e-001,-7.144200e-001,8.927700e-001,1.425000e-001,-7.932200e-002,5.480300e-002,5.480300e-002,5.448400e-002,5.448400e-002,5.448400e-002,5.448400e-002,6.477500e-002,6.477500e-002,
5,6.309500e-001,-7.740300e-003,1.995054e-003,1.348157e-002,-9.003056e-003,-1.825277e-002,1.090330e-002,1.798693e-003,3.069777e-004,-6.318000e-003,1.678000e-003,1.270600e-002,-8.634100e-003,-1.872800e-002,9.682400e-003,2.911100e-003,-6.020600e-005,1.503200e-003,1.503200e-003,8.998300e-004,8.998300e-004,1.022300e-003,1.022300e-003,1.175200e-003,1.175200e-003,
5,1.000000e+000,-8.653900e-003,1.347155e-003,1.539724e-002,-1.215528e-002,-2.124117e-002,1.233740e-002,1.745133e-003,7.494249e-004,-7.134200e-003,1.039600e-003,1.619300e-002,-1.270800e-002,-2.138200e-002,1.154400e-002,2.950400e-003,1.070500e-003,1.827300e-003,1.827300e-003,1.118200e-003,1.118200e-003,1.233800e-003,1.233800e-003,1.310000e-003,1.310000e-003,
5,1.584800e+000,-9.498329e-003,2.373972e-004,1.842466e-002,-1.651095e-002,-2.472990e-002,1.422823e-002,1.507435e-003,1.302067e-003,-8.723500e-003,-1.002500e-004,1.945700e-002,-1.688300e-002,-2.446800e-002,1.340500e-002,2.836800e-003,2.381700e-003,2.248700e-003,2.248700e-003,1.340400e-003,1.340400e-003,1.340400e-003,1.340400e-003,1.524900e-003,1.524900e-003,
5,2.511800e+000,-1.000778e-002,-1.573911e-003,2.319317e-002,-2.187084e-002,-2.897432e-002,1.639819e-002,9.596758e-004,1.906243e-003,-1.009100e-002,-1.732300e-003,2.397500e-002,-2.250600e-002,-2.803100e-002,1.580500e-002,2.544400e-003,2.888000e-003,2.752300e-003,2.752300e-003,1.626500e-003,1.626500e-003,1.626500e-003,1.626500e-003,1.669400e-003,1.669400e-003,
5,3.981000e+000,-9.684102e-003,-4.113218e-003,3.001214e-002,-2.769257e-002,-3.388110e-002,1.852579e-002,5.978088e-005,2.310361e-003,-1.017400e-002,-5.106700e-003,3.144700e-002,-2.847400e-002,-3.312200e-002,1.829900e-002,1.663800e-003,2.744900e-003,3.296400e-003,3.296400e-003,2.003300e-003,2.003300e-003,2.003300e-003,2.003300e-003,1.653100e-003,1.653100e-003,
5,6.309500e+000,-8.073226e-003,-7.010520e-003,3.858161e-002,-3.344153e-002,-3.887715e-002,2.059591e-002,-8.876871e-004,2.291647e-003,-8.604800e-003,-9.271000e-003,3.928000e-002,-3.361900e-002,-3.873800e-002,2.071800e-002,1.301600e-003,2.574700e-003,3.836000e-003,3.836000e-003,2.382900e-003,2.382900e-003,2.382900e-003,2.382900e-003,1.688700e-003,1.688700e-003,
5,6.309500e+000,-8.049780e-003,-7.415185e-003,3.839815e-002,-3.397024e-002,-3.890326e-002,2.076245e-002,-8.518153e-004,2.555843e-003,-8.604800e-003,-9.271000e-003,3.928000e-002,-3.361900e-002,-3.873800e-002,2.071800e-002,1.301600e-003,2.574700e-003,3.836000e-003,3.836000e-003,2.382900e-003,2.382900e-003,2.382900e-003,2.382900e-003,1.688700e-003,1.688700e-003,
5,1.000000e+001,-5.098436e-003,-9.677648e-003,4.798779e-002,-3.919983e-002,-4.328038e-002,2.342837e-002,-1.483775e-003,2.081387e-003,-4.460500e-003,-1.279700e-002,4.793700e-002,-3.864600e-002,-4.311400e-002,2.289000e-002,4.306600e-004,2.550700e-003,4.333000e-003,4.333000e-003,2.741200e-003,2.741200e-003,2.741200e-003,2.741200e-003,1.685500e-003,1.685500e-003,
5,1.000000e+001,-4.811131e-003,-1.024542e-002,4.805689e-002,-3.974654e-002,-4.341380e-002,2.360635e-002,-1.660141e-003,2.284417e-003,-4.460500e-003,-1.279700e-002,4.793700e-002,-3.864600e-002,-4.311400e-002,2.289000e-002,4.306600e-004,2.550700e-003,4.333000e-003,4.333000e-003,2.741200e-003,2.741200e-003,2.741200e-003,2.741200e-003,1.685500e-003,1.685500e-003,
5,1.584800e+001,-9.672390e-004,-1.171233e-002,5.731597e-002,-4.635959e-002,-4.706862e-002,2.867828e-002,-1.765910e-003,2.179487e-003,1.981700e-003,-1.560400e-002,5.826100e-002,-4.653400e-002,-4.708100e-002,2.762900e-002,-4.878500e-004,2.873200e-003,5.137000e-003,5.137000e-003,3.190000e-003,3.190000e-003,3.190000e-003,3.190000e-003,1.892000e-003,1.892000e-003,
5,1.584800e+001,-3.714268e-004,-1.231536e-002,5.754346e-002,-4.692944e-002,-4.722205e-002,2.881155e-002,-2.014812e-003,2.164241e-003,1.981700e-003,-1.560400e-002,5.826100e-002,-4.653400e-002,-4.708100e-002,2.762900e-002,-4.878500e-004,2.873200e-003,5.137000e-003,5.137000e-003,3.190000e-003,3.190000e-003,3.190000e-003,3.190000e-003,1.892000e-003,1.892000e-003,
5,2.511800e+001,4.285406e-003,-1.271589e-002,6.701559e-002,-5.748616e-002,-5.132027e-002,3.829749e-002,-2.243756e-003,2.874984e-003,9.067600e-003,-1.733500e-002,7.013600e-002,-5.671700e-002,-5.212100e-002,3.996200e-002,-1.468300e-003,3.952800e-003,6.301000e-003,6.301000e-003,3.848400e-003,3.848400e-003,3.848400e-003,3.848400e-003,2.496200e-003,2.496200e-003,
5,2.511800e+001,5.229246e-003,-1.323496e-002,6.755834e-002,-5.814426e-002,-5.144811e-002,3.853343e-002,-2.362812e-003,2.694274e-003,9.067600e-003,-1.733500e-002,7.013600e-002,-5.671700e-002,-5.212100e-002,3.996200e-002,-1.468300e-003,3.952800e-003,6.301000e-003,6.301000e-003,3.848400e-003,3.848400e-003,3.848400e-003,3.848400e-003,2.496200e-003,2.496200e-003,
5,3.981000e+001,1.035499e-002,-1.165758e-002,7.956341e-002,-7.470494e-002,-5.846059e-002,5.391269e-002,-3.716876e-003,3.819187e-003,1.580100e-002,-1.433400e-002,7.962600e-002,-6.993300e-002,-5.945500e-002,5.545200e-002,-3.142500e-003,5.750900e-003,7.132300e-003,7.132300e-003,4.641100e-003,4.641100e-003,4.641100e-003,4.641100e-003,3.462400e-003,3.462400e-003,
5,3.981000e+001,1.164740e-002,-1.185838e-002,8.062707e-002,-7.510048e-002,-5.882437e-002,5.429057e-002,-3.654740e-003,3.628465e-003,1.580100e-002,-1.433400e-002,7.962600e-002,-6.993300e-002,-5.945500e-002,5.545200e-002,-3.142500e-003,5.750900e-003,7.132300e-003,7.132300e-003,4.641100e-003,4.641100e-003,4.641100e-003,4.641100e-003,3.462400e-003,3.462400e-003,
5,6.309500e+001,1.548283e-002,-7.556536e-003,9.798718e-002,-9.810492e-002,-7.192396e-002,7.529841e-002,-6.351106e-003,3.624825e-003,2.400800e-002,-7.622500e-003,9.544500e-002,-9.286700e-002,-7.402700e-002,8.014000e-002,-5.433300e-003,6.190600e-003,8.687500e-003,8.687500e-003,6.026700e-003,6.026700e-003,6.026700e-003,6.026700e-003,4.496500e-003,4.496500e-003,
5,6.309500e+001,1.686861e-002,-7.201944e-003,9.910903e-002,-9.772867e-002,-7.256171e-002,7.541684e-002,-6.106381e-003,3.551540e-003,2.400800e-002,-7.622500e-003,9.544500e-002,-9.286700e-002,-7.402700e-002,8.014000e-002,-5.433300e-003,6.190600e-003,8.687500e-003,8.687500e-003,6.026700e-003,6.026700e-003,6.026700e-003,6.026700e-003,4.496500e-003,4.496500e-003,
5,1.000000e+002,1.839024e-002,-8.714497e-004,1.239817e-001,-1.262450e-001,-9.350521e-002,9.980176e-002,-8.244240e-003,1.606746e-003,2.624400e-002,1.750700e-004,1.181400e-001,-1.229500e-001,-9.352000e-002,1.017000e-001,-8.452500e-003,4.652500e-003,1.003400e-002,1.003400e-002,7.674400e-003,7.674400e-003,7.674400e-003,7.674400e-003,5.476700e-003,5.476700e-003,
5,1.000000e+002,1.717364e-002,-1.702582e-003,1.235690e-001,-1.270046e-001,-9.309856e-002,9.999698e-002,-8.523471e-003,1.318418e-003,2.624400e-002,1.750700e-004,1.181400e-001,-1.229500e-001,-9.352000e-002,1.017000e-001,-8.452500e-003,4.652500e-003,1.003400e-002,1.003400e-002,7.674400e-003,7.674400e-003,7.674400e-003,7.674400e-003,5.476700e-003,5.476700e-003,
5,1.584800e+002,1.664483e-002,4.173410e-003,1.566514e-001,-1.616780e-001,-1.201332e-001,1.275697e-001,-8.882099e-003,-1.292003e-003,2.486900e-002,8.675300e-003,1.505200e-001,-1.630000e-001,-1.229300e-001,1.303500e-001,-1.056200e-002,2.599600e-003,1.146700e-002,1.146700e-002,9.968900e-003,9.968900e-003,9.968900e-003,9.968900e-003,6.621800e-003,6.621800e-003,
5,1.584800e+002,1.553300e-002,2.870876e-003,1.567857e-001,-1.620246e-001,-1.200783e-001,1.275887e-001,-8.699112e-003,-1.892059e-003,2.486900e-002,8.675300e-003,1.505200e-001,-1.630000e-001,-1.229300e-001,1.303500e-001,-1.056200e-002,2.599600e-003,1.146700e-002,1.146700e-002,9.968900e-003,9.968900e-003,9.968900e-003,9.968900e-003,6.621800e-003,6.621800e-003,
