Site,Frequency,ReTzxCal,ImTzxCal,ReTzyCal,ImTzyCal,ReTzxObs,ImTzxObs,ReTzyObs,ImTzyObs,ReTzxErr,ImTzxErr,ReTzyErr,ImTzyErr,
1024,1.584800e+001,5.628717e-002,1.011924e-001,1.210442e-001,4.943193e-003,5.522900e-002,1.233300e-001,1.160100e-001,-2.305400e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1024,1.584800e+001,6.371873e-002,1.118886e-001,1.149885e-001,-2.645946e-003,5.522900e-002,1.233300e-001,1.160100e-001,-2.305400e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1024,2.511800e+001,2.490410e-002,9.554731e-002,1.171930e-001,-6.500899e-003,1.628400e-002,9.128400e-002,1.355700e-001,-3.213100e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1024,2.511800e+001,1.863762e-002,8.740436e-002,1.199875e-001,3.389757e-003,1.628400e-002,9.128400e-002,1.355700e-001,-3.213100e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1024,3.981000e+001,6.726582e-004,7.951946e-002,1.212619e-001,-8.723546e-003,-9.700000e-003,7.397700e-002,1.351600e-001,-4.789500e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1024,3.981000e+001,-4.931028e-003,7.080987e-002,1.203172e-001,2.677653e-003,-9.700000e-003,7.397700e-002,1.351600e-001,-4.789500e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1024,1.000000e+002,-3.607924e-002,6.357552e-002,1.332602e-001,-6.535333e-003,-5.928600e-002,7.334100e-002,1.658900e-001,-2.438800e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1024,1.000000e+002,-3.443893e-002,5.286608e-002,1.243971e-001,7.149556e-003,-5.928600e-002,7.334100e-002,1.658900e-001,-2.438800e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1024,1.584800e+002,-4.923428e-002,4.694937e-002,1.252909e-001,1.601560e-002,-6.330100e-002,6.864100e-002,1.583100e-001,-8.604000e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1024,1.584800e+002,-5.465779e-002,5.670966e-002,1.391578e-001,1.304122e-003,-6.330100e-002,6.864100e-002,1.583100e-001,-8.604000e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1024,2.511800e+002,-6.276729e-002,3.980823e-002,1.203671e-001,2.900805e-002,-7.474100e-002,6.484900e-002,1.515300e-001,-8.576900e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1024,2.511800e+002,-7.149073e-002,4.818848e-002,1.403565e-001,1.449806e-002,-7.474100e-002,6.484900e-002,1.515300e-001,-8.576900e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1024,3.981000e+002,-7.412546e-002,3.182578e-002,1.075237e-001,4.198558e-002,-9.439600e-002,5.966800e-002,1.492600e-001,-2.088000e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1024,3.981000e+002,-8.562131e-002,3.803423e-002,1.334652e-001,3.014616e-002,-9.439600e-002,5.966800e-002,1.492600e-001,-2.088000e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1024,6.309500e+002,-8.307054e-002,2.275989e-002,8.773339e-002,5.071110e-002,-1.118800e-001,5.711500e-002,1.642200e-001,-4.352300e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1024,6.309500e+002,-9.587977e-002,2.626411e-002,1.174238e-001,4.346573e-002,-1.118800e-001,5.711500e-002,1.642200e-001,-4.352300e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1025,3.981000e+002,2.608938e-002,4.026056e-002,6.539630e-002,-2.455693e-002,3.436300e-002,-1.706000e-002,9.336000e-002,-1.695700e-006,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1025,3.981000e+002,2.489478e-002,4.865199e-002,4.217356e-002,-3.238038e-002,3.436300e-002,-1.706000e-002,9.336000e-002,-1.695700e-006,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1025,6.309500e+002,1.233465e-002,4.099120e-002,5.642704e-002,6.783331e-004,3.076800e-002,-1.407000e-002,8.830300e-002,-7.764200e-004,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1025,6.309500e+002,9.125623e-003,4.597599e-002,3.729675e-002,-6.300754e-003,3.076800e-002,-1.407000e-002,8.830300e-002,-7.764200e-004,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1025,1.000000e+003,-4.380205e-003,4.299869e-002,2.529513e-002,5.418014e-003,3.451000e-002,-8.919700e-003,9.006200e-002,-1.962600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1025,1.000000e+003,-6.138451e-004,4.000645e-002,4.281158e-002,1.039939e-002,3.451000e-002,-8.919700e-003,9.006200e-002,-1.962600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,6.309500e+000,1.361454e-001,8.709400e-002,-2.086193e-002,4.229427e-002,1.818900e-001,1.013500e-001,1.992900e-002,7.213700e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,6.309500e+000,1.361720e-001,9.115444e-002,-3.354441e-002,4.839432e-002,1.818900e-001,1.013500e-001,1.992900e-002,7.213700e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,1.000000e+001,8.889779e-002,1.004779e-001,-3.833997e-002,1.467108e-002,1.401400e-001,1.089400e-001,-1.080400e-002,7.650700e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,1.000000e+001,8.716083e-002,1.028635e-001,-5.299866e-002,1.773142e-002,1.401400e-001,1.089400e-001,-1.080400e-002,7.650700e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,1.584800e+001,3.882296e-002,9.206992e-002,-5.328461e-002,-1.822543e-002,4.003900e-002,7.841600e-002,-2.710100e-002,1.938700e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,1.584800e+001,4.066728e-002,9.132910e-002,-3.808971e-002,-1.877042e-002,4.003900e-002,7.841600e-002,-2.710100e-002,1.938700e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,2.511800e+001,4.613363e-003,6.389910e-002,-3.441544e-002,-5.040377e-002,-1.823300e-003,6.550500e-002,2.844300e-003,-4.478200e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,2.511800e+001,5.822028e-003,6.385495e-002,-1.864789e-002,-4.830898e-002,-1.823300e-003,6.550500e-002,2.844300e-003,-4.478200e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,3.981000e+001,-8.409900e-003,3.108731e-002,1.074589e-003,-6.959857e-002,2.265600e-003,4.562800e-002,1.647300e-002,-1.162200e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,3.981000e+001,-7.700119e-003,3.094621e-002,1.635739e-002,-6.310689e-002,2.265600e-003,4.562800e-002,1.647300e-002,-1.162200e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,6.309500e+001,-4.438485e-003,7.017674e-003,4.341611e-002,-6.585137e-002,2.623000e-002,1.971700e-002,3.336300e-002,-1.431400e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,6.309500e+001,-3.845156e-003,6.462080e-003,5.457485e-002,-5.445222e-002,2.623000e-002,1.971700e-002,3.336300e-002,-1.431400e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,1.000000e+002,5.217546e-003,-5.148507e-003,7.753959e-002,-2.534894e-002,3.309600e-002,6.318300e-003,5.784500e-002,-1.048400e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,1.000000e+002,4.340500e-003,-4.018143e-003,7.392728e-002,-3.832342e-002,3.309600e-002,6.318300e-003,5.784500e-002,-1.048400e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,1.584800e+002,1.226229e-002,-1.036989e-002,7.555823e-002,5.580709e-003,3.830800e-002,8.698000e-004,7.370400e-002,2.719500e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,1.584800e+002,1.042617e-002,-8.976284e-003,7.843334e-002,-3.700919e-003,3.830800e-002,8.698000e-004,7.370400e-002,2.719500e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,2.511800e+002,1.892369e-002,-1.344541e-002,6.009926e-002,2.202215e-002,3.708500e-002,1.355000e-003,5.807000e-002,2.038700e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,2.511800e+002,1.623470e-002,-1.275848e-002,6.466400e-002,1.794454e-002,3.708500e-002,1.355000e-003,5.807000e-002,2.038700e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,3.981000e+002,2.526084e-002,-1.393569e-002,4.582222e-002,2.728409e-002,2.943800e-002,-3.442200e-003,3.805200e-002,2.079600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,3.981000e+002,2.256741e-002,-1.417767e-002,4.944258e-002,2.594069e-002,2.943800e-002,-3.442200e-003,3.805200e-002,2.079600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,6.309500e+002,3.004277e-002,-1.319242e-002,3.394915e-002,2.938930e-002,2.178000e-002,-1.110500e-002,3.820000e-002,8.846300e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,6.309500e+002,2.777051e-002,-1.401750e-002,3.692283e-002,2.905073e-002,2.178000e-002,-1.110500e-002,3.820000e-002,8.846300e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,1.000000e+003,3.376286e-002,-1.254247e-002,2.250302e-002,2.925929e-002,1.278100e-002,-1.641800e-002,1.887900e-002,-3.736900e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1026,1.000000e+003,3.208924e-002,-1.366532e-002,2.508152e-002,2.971940e-002,1.278100e-002,-1.641800e-002,1.887900e-002,-3.736900e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,6.309000e-002,-1.006081e-001,-8.507914e-002,1.728702e-001,-1.608231e-003,-1.750900e-001,-4.305700e-002,1.485200e-001,6.780200e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,1.000000e-001,-8.084080e-002,-9.226249e-002,1.749276e-001,-5.041102e-003,-7.216100e-002,-7.912700e-002,1.176200e-001,4.551100e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,1.584800e-001,-4.994710e-002,-1.002608e-001,1.784117e-001,-4.935073e-003,-3.178700e-002,-9.136200e-002,1.234900e-001,6.712500e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,3.981000e-001,2.136589e-002,-9.540744e-002,1.829160e-001,-1.569501e-003,2.241200e-002,-8.863400e-002,1.732300e-001,2.983100e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,6.309500e-001,5.296439e-002,-8.386220e-002,1.860450e-001,1.717437e-003,7.459400e-002,-6.911100e-002,1.607000e-001,2.518900e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,1.000000e+000,7.937745e-002,-6.830500e-002,1.900200e-001,8.511175e-003,7.996300e-002,-5.191400e-002,1.510900e-001,2.357000e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,1.584800e+000,9.989575e-002,-4.981123e-002,1.931849e-001,2.201559e-002,1.055200e-001,-2.969800e-002,1.509700e-001,3.057600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,2.511800e+000,1.141226e-001,-2.900266e-002,1.902935e-001,4.414100e-002,1.188700e-001,-1.643500e-002,1.437100e-001,3.526600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,3.981000e+000,1.217584e-001,-6.070132e-003,1.755108e-001,7.172750e-002,1.240700e-001,-2.120700e-003,1.394900e-001,5.272300e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,6.309500e+000,1.221394e-001,1.940583e-002,1.475399e-001,9.874147e-002,1.194200e-001,2.361600e-002,1.181400e-001,8.210600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,6.309500e+000,1.224933e-001,1.684766e-002,1.443751e-001,1.012326e-001,1.194200e-001,2.361600e-002,1.181400e-001,8.210600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,1.000000e+001,1.130542e-001,4.762858e-002,1.079831e-001,1.212884e-001,1.071600e-001,4.419000e-002,8.326800e-002,1.048700e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,1.000000e+001,1.144145e-001,4.613928e-002,1.037049e-001,1.238735e-001,1.071600e-001,4.419000e-002,8.326800e-002,1.048700e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,1.584800e+001,9.215190e-002,7.483910e-002,5.191519e-002,1.363809e-001,8.074300e-002,6.151400e-002,2.602200e-002,1.158600e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,1.584800e+001,9.139633e-002,7.607308e-002,5.799227e-002,1.350726e-001,8.074300e-002,6.151400e-002,2.602200e-002,1.158600e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,2.511800e+001,5.635774e-002,9.883873e-002,2.916159e-003,1.338774e-001,6.126500e-002,7.790700e-002,-1.500400e-002,1.254000e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,2.511800e+001,5.688216e-002,9.605034e-002,-3.449236e-003,1.324683e-001,6.126500e-002,7.790700e-002,-1.500400e-002,1.254000e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,3.981000e+001,1.257523e-002,1.092450e-001,-4.628675e-002,1.168672e-001,3.399400e-002,9.122300e-002,-6.181200e-002,1.127000e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,3.981000e+001,1.498100e-002,1.044729e-001,-5.082525e-002,1.133549e-001,3.399400e-002,9.122300e-002,-6.181200e-002,1.127000e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,6.309500e+001,-2.449861e-002,1.005825e-001,-8.430470e-002,8.812215e-002,8.149700e-004,9.532200e-002,-1.108800e-001,8.837700e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,6.309500e+001,-3.052438e-002,1.054639e-001,-8.217933e-002,9.190344e-002,8.149700e-004,9.532200e-002,-1.108800e-001,8.837700e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,1.000000e+002,-6.514465e-002,9.296676e-002,-1.065974e-001,6.672858e-002,-2.737200e-002,9.498600e-002,-1.366000e-001,5.806600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,1.000000e+002,-5.605203e-002,9.096809e-002,-1.072768e-001,6.380807e-002,-2.737200e-002,9.498600e-002,-1.366000e-001,5.806600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,1.584800e+002,-9.055750e-002,7.975760e-002,-1.238281e-001,4.181689e-002,-6.454500e-002,9.020900e-002,-1.461800e-001,1.687500e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,1.584800e+002,-8.145178e-002,8.231322e-002,-1.240382e-001,3.944943e-002,-6.454500e-002,9.020900e-002,-1.461800e-001,1.687500e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,2.511800e+002,-1.113797e-001,6.940181e-002,-1.332460e-001,1.467060e-002,-9.714200e-002,7.821200e-002,-1.360000e-001,-1.702400e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,2.511800e+002,-1.056846e-001,7.521266e-002,-1.328712e-001,1.226485e-002,-9.714200e-002,7.821200e-002,-1.360000e-001,-1.702400e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,3.981000e+002,-1.299970e-001,6.572704e-002,-1.301634e-001,-1.546624e-002,-1.233200e-001,5.518700e-002,-1.143400e-001,-3.374900e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,3.981000e+002,-1.309702e-001,5.997591e-002,-1.314970e-001,-1.323653e-002,-1.233200e-001,5.518700e-002,-1.143400e-001,-3.374900e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,6.309500e+002,-1.511360e-001,5.133558e-002,-1.166534e-001,-3.885316e-002,-1.343500e-001,2.751600e-002,-9.503000e-002,-3.778700e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,6.309500e+002,-1.486824e-001,4.872658e-002,-1.186701e-001,-3.724248e-002,-1.343500e-001,2.751600e-002,-9.503000e-002,-3.778700e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,1.000000e+003,-1.652743e-001,3.332902e-002,-9.639798e-002,-5.580725e-002,-1.324300e-001,5.068200e-003,-8.177300e-002,-4.322300e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1027,1.000000e+003,-1.621099e-001,3.527176e-002,-9.853174e-002,-5.469823e-002,-1.324300e-001,5.068200e-003,-8.177300e-002,-4.322300e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,3.981000e-002,-1.327027e-001,-8.459139e-002,1.571038e-001,1.055285e-002,-1.201500e-001,1.022900e-002,1.204600e-001,3.065000e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,6.309000e-002,-1.207359e-001,-7.759143e-002,1.506187e-001,6.469505e-003,-9.700400e-002,-4.772400e-002,1.269800e-001,-1.618100e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,3.981000e-001,-8.705352e-003,-8.596897e-002,1.504834e-001,1.129054e-002,1.748100e-002,-7.194300e-002,1.548000e-001,-3.311400e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,6.309500e-001,1.959380e-002,-7.394252e-002,1.495514e-001,1.669522e-002,5.512300e-002,-6.958900e-002,1.174200e-001,2.208300e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,1.000000e+000,4.206921e-002,-5.834884e-002,1.483411e-001,2.568898e-002,6.634700e-002,-4.861200e-002,9.830900e-002,3.096800e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,1.584800e+000,5.792234e-002,-4.101106e-002,1.446562e-001,4.088594e-002,7.507800e-002,-1.997700e-002,8.748400e-002,2.524400e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,2.511800e+000,6.739826e-002,-2.369717e-002,1.331121e-001,6.266368e-002,7.257600e-002,-3.085900e-004,9.294700e-002,3.347400e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,3.981000e+000,7.190127e-002,-7.141910e-003,1.092816e-001,8.590406e-002,7.567200e-002,8.709800e-003,8.226900e-002,5.147700e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,6.309500e+000,7.233405e-002,1.000592e-002,7.488985e-002,1.040501e-001,6.697500e-002,2.149100e-002,6.639700e-002,7.609900e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,6.309500e+000,7.355538e-002,8.203228e-003,7.186127e-002,1.054796e-001,6.697500e-002,2.149100e-002,6.639700e-002,7.609900e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,1.000000e+001,6.665904e-002,2.917754e-002,3.406977e-002,1.149572e-001,5.597700e-002,2.981400e-002,3.245500e-002,9.553400e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,1.000000e+001,6.847896e-002,2.866142e-002,3.048224e-002,1.167149e-001,5.597700e-002,2.981400e-002,3.245500e-002,9.553400e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,1.584800e+001,5.164632e-002,4.818071e-002,-1.114404e-002,1.168218e-001,3.916300e-002,3.867100e-002,2.570700e-003,1.095200e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,1.584800e+001,5.266758e-002,4.802434e-002,-1.600549e-002,1.177837e-001,3.916300e-002,3.867100e-002,2.570700e-003,1.095200e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,2.511800e+001,2.686295e-002,6.163865e-002,-5.556268e-002,1.060580e-001,2.565300e-002,4.452600e-002,-4.416600e-002,1.077300e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,2.511800e+001,2.752761e-002,6.040549e-002,-6.042814e-002,1.052830e-001,2.565300e-002,4.452600e-002,-4.416600e-002,1.077300e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,3.981000e+001,-3.352768e-003,6.393244e-002,-9.007683e-002,8.470824e-002,1.050700e-002,4.431800e-002,-8.411800e-002,9.798200e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,3.981000e+001,-1.421767e-003,6.152671e-002,-9.366477e-002,8.301393e-002,1.050700e-002,4.431800e-002,-8.411800e-002,9.798200e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,6.309500e+001,-3.055743e-002,5.356815e-002,-1.111461e-001,6.174678e-002,-6.160700e-003,4.357800e-002,-1.214800e-001,7.612800e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,6.309500e+001,-2.642702e-002,5.169413e-002,-1.135189e-001,6.024688e-002,-6.160700e-003,4.357800e-002,-1.214800e-001,7.612800e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,1.000000e+002,-4.226148e-002,3.635022e-002,-1.252677e-001,4.206881e-002,-2.056300e-002,4.071400e-002,-1.403400e-001,5.318900e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,1.000000e+002,-4.731807e-002,3.569898e-002,-1.237403e-001,4.308840e-002,-2.056300e-002,4.071400e-002,-1.403400e-001,5.318900e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,1.584800e+002,-5.251437e-002,1.859204e-002,-1.326472e-001,2.721785e-002,-3.632800e-002,3.565700e-002,-1.483300e-001,3.034700e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,1.584800e+002,-4.931929e-002,2.169780e-002,-1.329939e-001,2.700326e-002,-3.632800e-002,3.565700e-002,-1.483300e-001,3.034700e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,2.511800e+002,-5.054060e-002,7.248079e-003,-1.375880e-001,1.149119e-002,-5.204200e-002,2.667600e-002,-1.409300e-001,1.610400e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,2.511800e+002,-5.086160e-002,1.011381e-002,-1.366017e-001,1.368281e-002,-5.204200e-002,2.667600e-002,-1.409300e-001,1.610400e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,3.981000e+002,-4.819307e-002,1.507631e-003,-1.368146e-001,3.160186e-003,-6.092800e-002,8.923000e-003,-1.363200e-001,9.291300e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,3.981000e+002,-4.569879e-002,2.066875e-003,-1.372785e-001,-3.493742e-003,-6.092800e-002,8.923000e-003,-1.363200e-001,9.291300e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,6.309500e+002,-4.130645e-002,-2.353582e-003,-1.364246e-001,-5.455590e-003,-6.075500e-002,-1.703500e-002,-1.363800e-001,1.890600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,6.309500e+002,-4.016577e-002,2.611423e-003,-1.327139e-001,-1.658049e-002,-6.075500e-002,-1.703500e-002,-1.363800e-001,1.890600e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,1.000000e+003,-3.620674e-002,9.205017e-003,-1.253137e-001,-2.849043e-002,-4.925400e-002,-2.856600e-002,-1.450500e-001,3.455000e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1028,1.000000e+003,-3.300168e-002,2.048878e-003,-1.359046e-001,-1.605468e-002,-4.925400e-002,-2.856600e-002,-1.450500e-001,3.455000e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1029,1.584800e+000,1.184141e-001,-1.049369e-002,8.046702e-002,3.131280e-002,1.128300e-001,4.954300e-002,-5.504100e-003,1.483200e-001,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1029,2.511800e+000,1.215881e-001,1.578556e-002,6.938611e-002,4.523507e-002,1.330700e-001,7.631700e-002,-1.329700e-002,6.444400e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1029,3.981000e+000,1.095822e-001,4.517757e-002,4.839511e-002,5.747451e-002,1.159600e-001,1.043800e-001,-1.742600e-002,4.784000e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1029,6.309500e+000,7.013382e-002,6.613476e-002,1.041869e-002,5.290273e-002,7.345500e-002,1.165900e-001,-1.660100e-002,3.973000e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1029,6.309500e+000,8.071665e-002,6.660989e-002,1.926690e-002,6.026585e-002,7.345500e-002,1.165900e-001,-1.660100e-002,3.973000e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1029,1.000000e+001,3.509956e-002,6.970639e-002,-1.358743e-002,3.986570e-002,3.187800e-002,1.061900e-001,-1.947700e-002,2.616300e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1029,1.000000e+001,4.493568e-002,7.030805e-002,-9.299852e-003,4.809363e-002,3.187800e-002,1.061900e-001,-1.947700e-002,2.616300e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1029,1.584800e+001,7.306293e-003,5.871459e-002,-2.511972e-002,1.788452e-002,-7.835500e-003,8.698800e-002,-2.971400e-002,9.848800e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1029,1.584800e+001,1.703094e-002,5.875236e-002,-2.572036e-002,2.412173e-002,-7.835500e-003,8.698800e-002,-2.971400e-002,9.848800e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1029,2.511800e+001,-7.962428e-003,4.483640e-002,-2.159154e-002,-9.667208e-004,-4.776800e-002,5.030100e-002,-4.303200e-002,5.388900e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1029,2.511800e+001,2.987826e-003,4.477842e-002,-2.476914e-002,1.325010e-004,-4.776800e-002,5.030100e-002,-4.303200e-002,5.388900e-003,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1029,1.000000e+002,-2.795677e-002,3.397338e-002,-3.639617e-003,-1.703291e-002,-3.798400e-002,-9.789000e-003,-2.595600e-002,-3.863200e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1029,1.000000e+002,-3.674212e-002,2.411187e-002,-1.084282e-002,-1.392023e-002,-3.798400e-002,-9.789000e-003,-2.595600e-002,-3.863200e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
1029,1.584800e+002,-4.430618e-002,1.342972e-002,-1.104855e-002,-2.758912e-002,-2.870400e-002,-6.174400e-003,-1.231400e-002,-3.820300e-002,3.000000e-002,3.000000e-002,3.000000e-002,3.000000e-002,
