      Site      Frequency      AppRxxCal       PhsxxCal      AppRxyCal       PhsxyCal      AppRyxCal       PhsyxCal      AppRyyCal       PhsyyCal      AppRxxObs       PhsxxObs      AppRxyObs       PhsxyObs      AppRyxObs       PhsyxObs      AppRyyObs       PhsyyObs      AppRxxErr       PhsxxErr      AppRxyErr       PhsxyErr      AppRyxErr       PhsyxErr      AppRyyErr       PhsyyErr
        23  2.511800e+001  9.883016e-002 -1.007428e+002  2.174653e+001 -3.511636e+001  1.355084e+001  1.458655e+002  1.674939e-001 -5.174007e+001  2.609672e-001 -7.096538e+001  2.531067e+001 -3.341598e+001  1.588270e+001  1.457289e+002  1.688008e-001 -1.968826e+001  2.456895e-001  2.808161e+001  2.252706e+000  2.550569e+000  1.784494e+000  3.220416e+000  1.577160e-001  2.785051e+001
        23  3.981000e+001  4.053396e-002 -8.049152e+001  1.931223e+001 -4.027809e+001  1.269240e+001  1.361479e+002  1.526245e-001 -4.962517e+001  2.294764e-001 -3.542051e+001  2.014578e+001 -3.869961e+001  1.290417e+001  1.371952e+002  1.519641e-001 -1.709993e+001  2.107254e-001  2.733189e+001  1.802271e+000  2.563737e+000  1.442424e+000  3.203922e+000  1.383905e-001  2.708678e+001
        23  3.981000e+001  5.643497e-002 -7.626474e+001  1.923559e+001 -4.027409e+001  1.238713e+001  1.363982e+002  1.467345e-001 -3.894259e+001  2.294764e-001 -3.542051e+001  2.014578e+001 -3.869961e+001  1.290417e+001  1.371952e+002  1.519641e-001 -1.709993e+001  2.107254e-001  2.733189e+001  1.802271e+000  2.563737e+000  1.442424e+000  3.203922e+000  1.383905e-001  2.708678e+001
        23  6.309500e+001  2.673676e-002 -5.401481e+001  1.938779e+001 -4.576970e+001  1.423983e+001  1.287079e+002  1.009380e-001 -3.166888e+001  2.504709e-001  1.208251e+001  2.040019e+001 -4.708944e+001  1.383152e+001  1.255264e+002  1.104828e-001 -1.851994e+001  2.257330e-001  2.678329e+001  1.851149e+000  2.600453e+000  1.524261e+000  3.158653e+000  1.108684e-001  3.011555e+001
        23  6.309500e+001  1.716940e-002 -5.996532e+001  1.952874e+001 -4.568877e+001  1.452438e+001  1.289386e+002  1.197826e-001 -4.235362e+001  2.504709e-001  1.208251e+001  2.040019e+001 -4.708944e+001  1.383152e+001  1.255264e+002  1.104828e-001 -1.851994e+001  2.257330e-001  2.678329e+001  1.851149e+000  2.600453e+000  1.524261e+000  3.158653e+000  1.108684e-001  3.011555e+001
        23  1.000000e+002  9.810262e-003 -5.339389e+001  2.144749e+001 -4.904349e+001  1.760893e+001  1.263307e+002  6.585787e-002 -3.585379e+001  9.013798e-002 -1.912309e+001  1.980657e+001 -5.110449e+001  1.616457e+001  1.254682e+002  1.343269e-001 -1.418157e+001  1.041131e-001  3.527634e+001  1.882545e+000  2.723908e+000  1.700682e+000  3.015448e+000  1.334692e-001  2.978901e+001
        23  1.000000e+002  6.095367e-003 -6.845590e+001  2.159510e+001 -4.873553e+001  1.775943e+001  1.267819e+002  9.313793e-002 -4.408674e+001  9.013798e-002 -1.912309e+001  1.980657e+001 -5.110449e+001  1.616457e+001  1.254682e+002  1.343269e-001 -1.418157e+001  1.041131e-001  3.527634e+001  1.882545e+000  2.723908e+000  1.700682e+000  3.015448e+000  1.334692e-001  2.978901e+001
        23  1.584800e+002  9.775230e-003 -7.876692e+001  2.383199e+001 -4.976555e+001  2.044822e+001  1.270325e+002  6.126483e-002 -4.647235e+001  7.032741e-002 -1.250377e+001  2.234919e+001 -5.212892e+001  1.951053e+001  1.254207e+002  1.032132e-001 -1.418444e+001  8.907936e-002  3.929541e+001  2.160298e+000  2.770217e+000  2.018447e+000  2.965069e+000  1.148120e-001  3.379265e+001
        23  1.584800e+002  9.963695e-003 -9.458873e+001  2.382401e+001 -4.925763e+001  2.039622e+001  1.274508e+002  9.263535e-002 -4.953978e+001  7.032741e-002 -1.250377e+001  2.234919e+001 -5.212892e+001  1.951053e+001  1.254207e+002  1.032132e-001 -1.418444e+001  8.907936e-002  3.929541e+001  2.160298e+000  2.770217e+000  2.018447e+000  2.965069e+000  1.148120e-001  3.379265e+001
        23  2.511800e+002  2.178230e-002 -9.492785e+001  2.527935e+001 -4.890952e+001  2.218164e+001  1.284210e+002  1.021806e-001 -5.191626e+001  5.381956e-002 -1.075143e+001  2.433735e+001 -5.169454e+001  2.181010e+001  1.276534e+002  7.500328e-002 -9.299209e+000  7.445501e-002  4.376559e+001  2.367967e+000  2.788473e+000  2.241650e+000  2.945738e+000  9.291925e-002  3.827486e+001
        23  2.511800e+002  1.878182e-002 -8.589888e+001  2.553615e+001 -4.945643e+001  2.234785e+001  1.281612e+002  7.066379e-002 -5.215869e+001  5.381956e-002 -1.075143e+001  2.433735e+001 -5.169454e+001  2.181010e+001  1.276534e+002  7.500328e-002 -9.299209e+000  7.445501e-002  4.376559e+001  2.367967e+000  2.788473e+000  2.241650e+000  2.945738e+000  9.291925e-002  3.827486e+001
        23  3.981000e+002  3.740854e-002 -9.135921e+001  2.626765e+001 -4.869750e+001  2.356084e+001  1.291749e+002  1.099334e-001 -5.335209e+001  3.781826e-002 -1.006795e+001  2.624306e+001 -5.046313e+001  2.251098e+001  1.288196e+002  5.339612e-002  3.850907e+000  5.823022e-002  5.034214e+001  2.525540e+000  2.758038e+000  2.339076e+000  2.978092e+000  7.258517e-002  4.281910e+001
        23  3.981000e+002  3.141831e-002 -8.611206e+001  2.673370e+001 -4.917873e+001  2.376229e+001  1.290054e+002  7.978227e-002 -5.493778e+001  3.781826e-002 -1.006795e+001  2.624306e+001 -5.046313e+001  2.251098e+001  1.288196e+002  5.339612e-002  3.850907e+000  5.823022e-002  5.034214e+001  2.525540e+000  2.758038e+000  2.339076e+000  2.978092e+000  7.258517e-002  4.281910e+001
        23  6.309500e+002  5.004280e-002 -8.530369e+001  2.780636e+001 -4.908131e+001  2.492838e+001  1.295357e+002  8.866210e-002 -5.792347e+001  2.096168e-002 -9.251608e+000  2.930447e+001 -4.673924e+001  2.467424e+001  1.313679e+002  3.917445e-002  6.283169e+000  3.845169e-002  6.651868e+001  2.807086e+000  2.745242e+000  2.575791e+000  2.991968e+000  5.887700e-002  4.871805e+001
        23  6.309500e+002  5.964871e-002 -8.833620e+001  2.717133e+001 -4.868544e+001  2.468926e+001  1.296482e+002  1.177167e-001 -5.542937e+001  2.096168e-002 -9.251608e+000  2.930447e+001 -4.673924e+001  2.467424e+001  1.313679e+002  3.917445e-002  6.283169e+000  3.845169e-002  6.651868e+001  2.807086e+000  2.745242e+000  2.575791e+000  2.991968e+000  5.887700e-002  4.871805e+001
        23  1.000000e+003  9.144588e-002 -8.527256e+001  2.808175e+001 -4.880252e+001  2.568819e+001  1.297496e+002  1.278449e-001 -5.854710e+001  5.552878e-003 -1.031731e+001  3.452807e+001 -4.243933e+001  2.897872e+001  1.342936e+002  2.651242e-002 -4.173646e+000  1.479289e-002  1.800000e+002  3.304858e+000  2.743084e+000  3.027654e+000  2.994452e+000  4.573405e-002  5.959870e+001
        23  1.000000e+003  7.682340e-002 -8.352055e+001  2.885758e+001 -4.909532e+001  2.595008e+001  1.296904e+002  1.007677e-001 -6.173077e+001  5.552878e-003 -1.031731e+001  3.452807e+001 -4.243933e+001  2.897872e+001  1.342936e+002  2.651242e-002 -4.173646e+000  1.479289e-002  1.800000e+002  3.304858e+000  2.743084e+000  3.027654e+000  2.994452e+000  4.573405e-002  5.959870e+001
        24  6.309500e-001  1.128979e+001  1.674055e+002  3.280018e+001 -3.140156e+001  4.959581e+001  1.465737e+002  7.102117e-001 -9.057099e-001  1.971710e+001  1.708063e+002  3.698637e+001 -2.433629e+001  5.872952e+001  1.508533e+002  1.900775e+000  1.437286e+001  6.922429e+000  1.011030e+001  4.895307e+000  3.794446e+000  1.181601e+001  5.773544e+000  1.344472e+000  2.071159e+001
        24  1.000000e+000  8.435149e+000  1.741038e+002  2.920413e+001 -3.579856e+001  4.263656e+001  1.469937e+002  4.877536e-001  6.927897e+000  1.493909e+001  1.773429e+002  3.083960e+001 -2.924883e+001  4.489873e+001  1.518098e+002  1.006593e+000  1.416973e+001  5.372234e+000  1.035838e+001  4.408007e+000  4.098232e+000  9.213758e+000  5.889255e+000  7.803740e-001  2.280719e+001
        24  1.584800e+000  6.101603e+000 -1.770151e+002  2.815045e+001 -3.966346e+001  3.681274e+001  1.467073e+002  3.274720e-001  1.766864e+001  1.013631e+001 -1.788752e+002  2.795305e+001 -3.581475e+001  3.628224e+001  1.483076e+002  5.516844e-001  2.383628e+001  3.918559e+000  1.114503e+001  2.983662e+000  3.059282e+000  4.168126e+000  3.292900e+000  4.713052e-001  2.528690e+001
        24  2.511800e+000  4.173273e+000 -1.646350e+002  2.853279e+001 -4.188153e+001  3.194711e+001  1.459170e+002  2.114730e-001  3.289958e+001  6.223099e+000 -1.720637e+002  2.853223e+001 -4.007696e+001  3.235526e+001  1.452440e+002  2.859141e-001  3.268434e+001  2.731813e+000  1.267906e+001  4.250595e+000  4.271781e+000  3.135459e+000  2.777276e+000  2.797604e-001  2.929055e+001
        24  3.981000e+000  2.596214e+000 -1.476930e+002  2.900878e+001 -4.235952e+001  2.780238e+001  1.443867e+002  1.291128e-001  5.305527e+001  3.236564e+000 -1.572130e+002  2.922289e+001 -4.238839e+001  2.906490e+001  1.439676e+002  1.628245e-001  4.662093e+001  1.683113e+000  1.507097e+001  4.941179e+000  4.849744e+000  2.910372e+000  2.869815e+000  1.785503e-001  3.324983e+001
        24  6.309500e+000  1.418161e+000 -1.255105e+002  2.864456e+001 -4.186381e+001  2.470233e+001  1.416234e+002  7.674931e-002  7.712962e+001  1.810950e+000 -1.375127e+002  2.849206e+001 -4.252698e+001  2.635743e+001  1.414649e+002  1.050280e-001  6.636867e+001  1.081999e+000  1.738181e+001  2.831730e+000  2.848390e+000  2.687510e+000  2.922322e+000  1.254046e-001  3.665577e+001
        24  6.309500e+000  1.530965e+000 -1.265874e+002  2.918509e+001 -4.255461e+001  2.474611e+001  1.410419e+002  1.197124e-001  7.404989e+001  1.810950e+000 -1.375127e+002  2.849206e+001 -4.252698e+001  2.635743e+001  1.414649e+002  1.050280e-001  6.636867e+001  1.081999e+000  1.738181e+001  2.831730e+000  2.848390e+000  2.687510e+000  2.922322e+000  1.254046e-001  3.665577e+001
        24  1.000000e+001  6.610692e-001 -9.795339e+001  2.727568e+001 -4.140791e+001  2.332586e+001  1.378573e+002  4.487524e-002  1.031338e+002  9.421347e-001 -1.164444e+002  2.644066e+001 -4.272590e+001  2.301521e+001  1.387215e+002  8.800809e-002  8.598633e+001  6.505379e-001  2.019686e+001  2.553963e+000  2.768241e+000  2.382791e+000  2.967274e+000  1.061747e-001  3.710012e+001
        24  1.000000e+001  6.868389e-001 -1.001012e+002  2.791818e+001 -4.171081e+001  2.374477e+001  1.374761e+002  5.842702e-002  1.013275e+002  9.421347e-001 -1.164444e+002  2.644066e+001 -4.272590e+001  2.301521e+001  1.387215e+002  8.800809e-002  8.598633e+001  6.505379e-001  2.019686e+001  2.553963e+000  2.768241e+000  2.382791e+000  2.967274e+000  1.061747e-001  3.710012e+001
        24  1.584800e+001  2.506479e-001 -6.703024e+001  2.542580e+001 -4.189264e+001  2.384490e+001  1.345364e+002  2.165734e-002  1.263061e+002  4.439464e-001 -9.360874e+001  2.588707e+001 -4.347861e+001  2.338641e+001  1.349184e+002  7.996927e-002  1.022584e+002  3.680335e-001  2.448797e+001  4.427056e+000  4.905185e+000  2.398826e+000  2.939804e+000  9.920938e-002  3.833782e+001
        24  1.584800e+001  2.534699e-001 -7.238486e+001  2.596963e+001 -4.201128e+001  2.429358e+001  1.345365e+002  2.148550e-002  1.198694e+002  4.439464e-001 -9.360874e+001  2.588707e+001 -4.347861e+001  2.338641e+001  1.349184e+002  7.996927e-002  1.022584e+002  3.680335e-001  2.448797e+001  4.427056e+000  4.905185e+000  2.398826e+000  2.939804e+000  9.920938e-002  3.833782e+001
        24  2.511800e+001  7.760322e-002 -5.305936e+001  2.456369e+001 -4.366426e+001  2.561251e+001  1.330501e+002  8.845759e-003  1.002320e+002  1.469583e-001 -6.385832e+001  2.741432e+001 -4.407358e+001  2.787143e+001  1.324587e+002  8.847431e-002  1.132600e+002  1.629307e-001  3.366548e+001  4.739396e+000  4.958844e+000  2.775611e+000  2.854116e+000  1.118205e-001  3.919324e+001
        24  2.511800e+001  6.844217e-002 -4.104177e+001  2.401959e+001 -4.365545e+001  2.531644e+001  1.329345e+002  6.207145e-003  1.258645e+002  1.469583e-001 -6.385832e+001  2.741432e+001 -4.407358e+001  2.787143e+001  1.324587e+002  8.847431e-002  1.132600e+002  1.629307e-001  3.366548e+001  4.739396e+000  4.958844e+000  2.775611e+000  2.854116e+000  1.118205e-001  3.919324e+001
        24  3.981000e+001  1.472934e-002 -4.733347e+001  2.362650e+001 -4.616906e+001  2.644544e+001  1.325083e+002  8.989000e-003  8.114131e+001  7.608939e-002 -3.654842e+001  2.420515e+001 -4.545426e+001  2.551607e+001  1.327665e+002  7.815398e-002  1.178183e+002  9.640432e-002  3.930837e+001  2.452656e+000  2.904072e+000  2.518196e+000  2.828426e+000  9.966505e-002  3.961456e+001
        24  3.981000e+001  3.251699e-002 -5.776153e+001  2.414385e+001 -4.593070e+001  2.666273e+001  1.325776e+002  2.387362e-002  8.120320e+001  7.608939e-002 -3.654842e+001  2.420515e+001 -4.545426e+001  2.551607e+001  1.327665e+002  7.815398e-002  1.178183e+002  9.640432e-002  3.930837e+001  2.452656e+000  2.904072e+000  2.518196e+000  2.828426e+000  9.966505e-002  3.961456e+001
        24  6.309500e+001  1.938479e-002 -7.737195e+001  2.424654e+001 -4.879847e+001  2.712829e+001  1.320189e+002  3.047874e-002  8.318884e+001  6.321685e-002 -8.874714e+000  2.295663e+001 -4.749321e+001  2.435650e+001  1.319263e+002  7.380774e-002  1.234691e+002  8.278964e-002  4.090499e+001  2.329891e+000  2.908751e+000  2.399877e+000  2.823856e+000  9.437366e-002  3.974120e+001
        24  6.309500e+001  3.782482e-002 -6.380668e+001  2.451457e+001 -4.835566e+001  2.728376e+001  1.320699e+002  5.501254e-002  9.304959e+001  6.321685e-002 -8.874714e+000  2.295663e+001 -4.749321e+001  2.435650e+001  1.319263e+002  7.380774e-002  1.234691e+002  8.278964e-002  4.090499e+001  2.329891e+000  2.908751e+000  2.399877e+000  2.823856e+000  9.437366e-002  3.974120e+001
        24  1.000000e+002  3.819559e-002 -7.427511e+001  2.584032e+001 -5.126753e+001  2.801341e+001  1.311750e+002  5.599285e-002  9.605746e+001  7.290949e-002  2.078867e+000  2.369750e+001 -4.985344e+001  2.493054e+001  1.306731e+002  7.461666e-002  1.310836e+002  9.287312e-002  3.956156e+001  2.400009e+000  2.902610e+000  2.461656e+000  2.829860e+000  9.570397e-002  3.988914e+001
        24  1.000000e+002  4.824959e-002 -5.619215e+001  2.574803e+001 -5.100212e+001  2.801614e+001  1.311106e+002  7.810305e-002  1.081074e+002  7.290949e-002  2.078867e+000  2.369750e+001 -4.985344e+001  2.493054e+001  1.306731e+002  7.461666e-002  1.310836e+002  9.287312e-002  3.956156e+001  2.400009e+000  2.902610e+000  2.461656e+000  2.829860e+000  9.570397e-002  3.988914e+001
        24  1.584800e+002  5.304592e-002 -6.468544e+001  2.862808e+001 -5.326242e+001  2.942979e+001  1.303081e+002  7.552716e-002  1.066185e+002  8.075758e-002 -8.394247e+000  2.618935e+001 -5.248506e+001  2.678631e+001  1.288651e+002  7.944200e-002  1.409082e+002  1.028106e-001  3.953420e+001  2.633728e+000  2.882186e+000  2.663575e+000  2.849862e+000  1.021260e-001  3.999873e+001
        24  1.584800e+002  5.129858e-002 -4.655452e+001  2.841773e+001 -5.345944e+001  2.936581e+001  1.298886e+002  8.645786e-002  1.185913e+002  8.075758e-002 -8.394247e+000  2.618935e+001 -5.248506e+001  2.678631e+001  1.288651e+002  7.944200e-002  1.409082e+002  1.028106e-001  3.953420e+001  2.633728e+000  2.882186e+000  2.663575e+000  2.849862e+000  1.021260e-001  3.999873e+001
        24  2.511800e+002  4.996730e-002 -3.724769e+001  3.258215e+001 -5.474379e+001  3.155489e+001  1.288944e+002  9.164373e-002  1.250836e+002  1.106125e-001 -2.656090e+001  3.030985e+001 -5.509911e+001  2.976156e+001  1.265817e+002  8.446102e-002  1.512503e+002  1.350098e-001  3.760992e+001  3.017179e+000  2.852919e+000  2.989765e+000  2.879100e+000  1.097827e-001  4.053418e+001
        24  2.511800e+002  6.103867e-002 -5.561746e+001  3.258526e+001 -5.415222e+001  3.136303e+001  1.297303e+002  9.211070e-002  1.140084e+002  1.106125e-001 -2.656090e+001  3.030985e+001 -5.509911e+001  2.976156e+001  1.265817e+002  8.446102e-002  1.512503e+002  1.350098e-001  3.760992e+001  3.017179e+000  2.852919e+000  2.989765e+000  2.879100e+000  1.097827e-001  4.053418e+001
        24  3.981000e+002  6.182102e-002 -4.760220e+001  3.685109e+001 -5.382887e+001  3.358762e+001  1.296057e+002  1.069935e-001  1.205334e+002  1.528964e-001 -1.997239e+001  3.587649e+001 -5.695446e+001  3.421262e+001  1.244591e+002  7.504901e-002  1.578844e+002  1.795214e-001  3.594927e+001  3.545216e+000  2.832059e+000  3.462031e+000  2.900165e+000  1.040394e-001  4.387944e+001
        24  3.981000e+002  4.374706e-002 -2.686663e+001  3.731082e+001 -5.465945e+001  3.431912e+001  1.285174e+002  9.514566e-002  1.309606e+002  1.528964e-001 -1.997239e+001  3.587649e+001 -5.695446e+001  3.421262e+001  1.244591e+002  7.504901e-002  1.578844e+002  1.795214e-001  3.594927e+001  3.545216e+000  2.832059e+000  3.462031e+000  2.900165e+000  1.040394e-001  4.387944e+001
        24  6.309500e+002  5.555670e-002 -4.175053e+001  4.060704e+001 -5.294545e+001  3.573218e+001  1.298569e+002  1.142602e-001  1.263554e+002  1.927295e-001 -4.512912e+000  4.211426e+001 -5.776165e+001  3.924378e+001  1.230345e+002  5.443599e-002  1.629735e+002  2.222984e-001  3.521953e+001  4.137837e+000  2.815864e+000  3.994332e+000  2.917116e+000  8.462344e-002  5.101173e+001
        24  6.309500e+002  3.222916e-002 -1.679987e+001  4.170894e+001 -5.384831e+001  3.714341e+001  1.286915e+002  9.149571e-002  1.362539e+002  1.927295e-001 -4.512912e+000  4.211426e+001 -5.776165e+001  3.924378e+001  1.230345e+002  5.443599e-002  1.629735e+002  2.222984e-001  3.521953e+001  4.137837e+000  2.815864e+000  3.994332e+000  2.917116e+000  8.462344e-002  5.101173e+001
        24  1.000000e+003  4.692707e-002 -3.953236e+001  4.368958e+001 -5.206572e+001  3.755700e+001  1.302083e+002  1.136905e-001  1.304111e+002  1.457756e-001 -6.753779e-001  4.940427e+001 -5.728853e+001  4.538241e+001  1.229051e+002  5.193392e-002  1.721495e+002  1.876423e-001  4.006078e+001  4.836612e+000  2.805711e+000  4.635566e+000  2.927499e+000  8.471089e-002  5.464319e+001
        24  1.000000e+003  2.036072e-002 -9.748120e+000  4.546782e+001 -5.289851e+001  3.969267e+001  1.291177e+002  8.255140e-002  1.398066e+002  1.457756e-001 -6.753779e-001  4.940427e+001 -5.728853e+001  4.538241e+001  1.229051e+002  5.193392e-002  1.721495e+002  1.876423e-001  4.006078e+001  4.836612e+000  2.805711e+000  4.635566e+000  2.927499e+000  8.471089e-002  5.464319e+001
        25  2.511800e+000  1.487873e+002 -3.260244e+001  1.337232e+002 -5.012931e+001  8.476049e+002  1.472510e+002  3.933793e+001  1.213334e+002  1.950709e+002 -6.965239e+000  1.078745e+002 -4.551504e+001  4.862488e+002  1.581225e+002  4.863349e+000  1.161439e+002  5.046519e+001  7.432084e+000  1.571832e+001  4.177967e+000  4.548996e+001  2.681070e+000  4.613577e+000  2.831515e+001
        25  3.981000e+000  1.361059e+002 -3.627863e+001  1.402139e+002 -5.072450e+001  7.618706e+002  1.434236e+002  4.224609e+001  1.240645e+002  1.667382e+002 -2.726622e+001  1.251074e+002 -4.897583e+001  7.750759e+002  1.464949e+002  7.759223e+001  1.366721e+002  4.655634e+001  8.025228e+000  1.973768e+001  4.524361e+000  4.912773e+001  1.816134e+000  4.138414e+001  1.546663e+001
        25  6.309500e+000  1.441461e+002 -3.800323e+001  1.414401e+002 -5.282857e+001  7.456575e+002  1.407446e+002  4.170484e+001  1.227681e+002  1.695599e+002 -3.118186e+001  1.564606e+002 -5.164638e+001  9.131227e+002  1.426551e+002  1.036861e+002  1.415017e+002  4.985617e+001  8.454060e+000  2.431834e+001  4.457175e+000  5.874839e+001  1.843463e+000  5.358377e+001  1.497480e+001
        25  6.309500e+000  1.357549e+002 -3.815660e+001  1.475585e+002 -5.220759e+001  7.455871e+002  1.406060e+002  4.520803e+001  1.246220e+002  1.695599e+002 -3.118186e+001  1.564606e+002 -5.164638e+001  9.131227e+002  1.426551e+002  1.036861e+002  1.415017e+002  4.985617e+001  8.454060e+000  2.431834e+001  4.457175e+000  5.874839e+001  1.843463e+000  5.358377e+001  1.497480e+001
        25  1.000000e+001  1.360702e+002 -3.718258e+001  1.621522e+002 -5.402867e+001  7.485277e+002  1.398921e+002  5.134315e+001  1.246938e+002  1.390065e+002 -3.122263e+001  1.724022e+002 -5.333066e+001  8.141653e+002  1.425561e+002  1.044860e+002  1.379256e+002  4.400904e+001  9.108152e+000  2.541469e+001  4.226964e+000  5.522932e+001  1.943717e+000  5.237134e+001  1.451386e+001
        25  1.000000e+001  1.440276e+002 -3.665523e+001  1.595303e+002 -5.513376e+001  7.501870e+002  1.399468e+002  5.053242e+001  1.224391e+002  1.390065e+002 -3.122263e+001  1.724022e+002 -5.333066e+001  8.141653e+002  1.425561e+002  1.044860e+002  1.379256e+002  4.400904e+001  9.108152e+000  2.541469e+001  4.226964e+000  5.522932e+001  1.943717e+000  5.237134e+001  1.451386e+001
        25  1.584800e+001  1.292124e+002 -3.455402e+001  1.846331e+002 -5.499632e+001  7.330290e+002  1.405226e+002  5.974917e+001  1.265686e+002  1.299516e+002 -3.248156e+001  2.070266e+002 -5.575574e+001  8.323488e+002  1.404515e+002  9.997442e+001  1.379901e+002  4.379807e+001  9.701594e+000  2.931402e+001  4.059805e+000  5.877801e+001  2.023450e+000  5.094561e+001  1.476133e+001
        25  1.584800e+001  1.354484e+002 -3.391282e+001  1.860801e+002 -5.600713e+001  7.354044e+002  1.404090e+002  6.120385e+001  1.250083e+002  1.299516e+002 -3.248156e+001  2.070266e+002 -5.575574e+001  8.323488e+002  1.404515e+002  9.997442e+001  1.379901e+002  4.379807e+001  9.701594e+000  2.931402e+001  4.059805e+000  5.877801e+001  2.023450e+000  5.094561e+001  1.476133e+001
        25  2.511800e+001  1.222684e+002 -3.085533e+001  2.154762e+002 -5.561700e+001  7.087303e+002  1.412634e+002  6.914858e+001  1.293770e+002  1.157748e+002 -3.002084e+001  2.286588e+002 -5.603607e+001  7.439841e+002  1.417097e+002  9.764606e+001  1.379347e+002  4.117445e+001  1.024288e+001  3.070949e+001  3.850385e+000  5.539371e+001  2.133486e+000  4.866862e+001  1.443073e+001
        25  2.511800e+001  1.169043e+002 -3.152450e+001  2.105449e+002 -5.491796e+001  7.003234e+002  1.414940e+002  6.644985e+001  1.301764e+002  1.157748e+002 -3.002084e+001  2.286588e+002 -5.603607e+001  7.439841e+002  1.417097e+002  9.764606e+001  1.379347e+002  4.117445e+001  1.024288e+001  3.070949e+001  3.850385e+000  5.539371e+001  2.133486e+000  4.866862e+001  1.443073e+001
        25  3.981000e+001  1.026716e+002 -2.799295e+001  2.373246e+002 -5.425032e+001  6.609935e+002  1.428227e+002  6.916639e+001  1.343936e+002  1.167932e+002 -2.500018e+001  2.554985e+002 -5.433235e+001  7.501953e+002  1.461967e+002  9.383749e+001  1.425423e+002  4.261203e+001  1.051105e+001  3.344493e+001  3.752711e+000  5.730906e+001  2.189008e+000  4.733754e+001  1.460960e+001
        25  3.981000e+001  1.075643e+002 -2.699432e+001  2.451152e+002 -5.452571e+001  6.758955e+002  1.428045e+002  7.245325e+001  1.342987e+002  1.167932e+002 -2.500018e+001  2.554985e+002 -5.433235e+001  7.501953e+002  1.461967e+002  9.383749e+001  1.425423e+002  4.261203e+001  1.051105e+001  3.344493e+001  3.752711e+000  5.730906e+001  2.189008e+000  4.733754e+001  1.460960e+001
        25  1.000000e+002  6.738425e+001 -1.627236e+001  2.970310e+002 -5.064027e+001  5.365378e+002  1.471839e+002  6.420515e+001  1.440319e+002  7.195174e+001 -1.623115e+001  3.009525e+002 -4.951599e+001  5.856588e+002  1.477096e+002  7.665139e+001  1.509730e+002  3.086904e+001  1.238690e+001  3.554516e+001  3.385540e+000  4.958540e+001  2.426228e+000  3.823110e+001  1.444100e+001
        25  1.000000e+002  6.583906e+001 -1.863039e+001  2.901511e+002 -5.128935e+001  5.286927e+002  1.463525e+002  6.236681e+001  1.426866e+002  7.195174e+001 -1.623115e+001  3.009525e+002 -4.951599e+001  5.856588e+002  1.477096e+002  7.665139e+001  1.509730e+002  3.086904e+001  1.238690e+001  3.554516e+001  3.385540e+000  4.958540e+001  2.426228e+000  3.823110e+001  1.444100e+001
        25  1.584800e+002  4.603666e+001 -1.483357e+001  3.068882e+002 -4.909711e+001  4.452126e+002  1.467497e+002  5.378528e+001  1.458111e+002  4.707395e+001 -1.012739e+001  3.160294e+002 -4.731481e+001  4.719635e+002  1.485396e+002  6.134063e+001  1.529762e+002  2.273191e+001  1.397207e+001  3.493546e+001  3.168494e+000  4.269302e+001  2.592324e+000  3.064809e+001  1.446679e+001
        25  1.584800e+002  4.597252e+001 -1.165175e+001  3.099800e+002 -4.821615e+001  4.447421e+002  1.478758e+002  5.427862e+001  1.477259e+002  4.707395e+001 -1.012739e+001  3.160294e+002 -4.731481e+001  4.719635e+002  1.485396e+002  6.134063e+001  1.529762e+002  2.273191e+001  1.397207e+001  3.493546e+001  3.168494e+000  4.269302e+001  2.592324e+000  3.064809e+001  1.446679e+001
        25  2.511800e+002  3.002642e+001 -1.347860e+001  3.115303e+002 -4.705742e+001  3.739325e+002  1.453798e+002  4.404162e+001  1.471225e+002  2.724105e+001 -6.411622e+000  3.127821e+002 -4.525874e+001  3.735395e+002  1.482153e+002  4.475347e+001  1.529791e+002  1.504368e+001  1.602887e+001  3.269737e+001  2.996136e+000  3.573223e+001  2.741460e+000  2.282043e+001  1.477104e+001
        25  2.511800e+002  2.885897e+001 -9.283084e+000  3.102336e+002 -4.609138e+001  3.658807e+002  1.465951e+002  4.316860e+001  1.495939e+002  2.724105e+001 -6.411622e+000  3.127821e+002 -4.525874e+001  3.735395e+002  1.482153e+002  4.475347e+001  1.529791e+002  1.504368e+001  1.602887e+001  3.269737e+001  2.996136e+000  3.573223e+001  2.741460e+000  2.282043e+001  1.477104e+001
        25  3.981000e+002  1.914363e+001 -1.581626e+001  3.059279e+002 -4.576074e+001  3.249575e+002  1.422693e+002  3.553295e+001  1.456934e+002  1.476744e+001 -5.434861e+000  2.955402e+002 -4.374348e+001  2.971677e+002  1.458259e+002  3.189479e+001  1.496870e+002  9.370208e+000  1.849724e+001  2.959427e+001  2.869890e+000  2.967565e+001  2.862014e+000  1.671714e+001  1.519274e+001
        25  3.981000e+002  1.726912e+001 -1.064961e+001  3.007038e+002 -4.482202e+001  3.113019e+002  1.432834e+002  3.337599e+001  1.484244e+002  1.476744e+001 -5.434861e+000  2.955402e+002 -4.374348e+001  2.971677e+002  1.458259e+002  3.189479e+001  1.496870e+002  9.370208e+000  1.849724e+001  2.959427e+001  2.869890e+000  2.967565e+001  2.862014e+000  1.671714e+001  1.519274e+001
